canonical_slug,pokemon_id,move_name,move_display_name,move_type,damage_class,power,accuracy,pp
combusken,256,incinerate,Incinerate,Fire,special,60.0,100.0,15
combusken,256,last-resort,Last Resort,Normal,physical,140.0,100.0,5
combusken,256,low-kick,Low Kick,Fighting,physical,,100.0,20
combusken,256,low-sweep,Low Sweep,Fighting,physical,65.0,100.0,20
combusken,256,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
combusken,256,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
combusken,256,mimic,Mimic,Normal,status,,,10
combusken,256,mirror-move,Mirror maleove,Flying,status,,,20
combusken,256,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
combusken,256,natural-gift,Natural Gift,Normal,physical,,100.0,15
combusken,256,night-slash,Night Slash,Dark,physical,70.0,100.0,15
combusken,256,overheat,Overheat,Fire,special,130.0,90.0,5
combusken,256,peck,Peck,Flying,physical,35.0,100.0,35
combusken,256,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
combusken,256,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
combusken,256,protect,Protect,Normal,status,,,10
combusken,256,quick-attack,Quick Attack,Normal,physical,40.0,100.0,30
combusken,256,rest,Rest,Psychic,status,,,5
combusken,256,return,Return,Normal,physical,,100.0,20
combusken,256,revenge,Revenge,Fighting,physical,60.0,100.0,10
combusken,256,reversal,Reversal,Fighting,physical,,100.0,15
combusken,256,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
combusken,256,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
combusken,256,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
combusken,256,round,Round,Normal,special,60.0,100.0,15
combusken,256,sand-attack,Sand Attack,Ground,status,,100.0,15
combusken,256,scratch,Scratch,Normal,physical,40.0,100.0,35
combusken,256,secret-power,Secret Power,Normal,physical,70.0,100.0,20
combusken,256,seismic-toss,Seismic Toss,Fighting,physical,,100.0,20
combusken,256,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
combusken,256,sky-uppercut,Sky Uppercut,Fighting,physical,85.0,90.0,15
combusken,256,slash,Slash,Normal,physical,70.0,100.0,20
combusken,256,sleep-talk,Sleep Talk,Normal,status,,,10
combusken,256,snore,Snore,Normal,special,50.0,100.0,15
combusken,256,strength,Strength,Normal,physical,80.0,100.0,15
combusken,256,substitute,Substitute,Normal,status,,,10
combusken,256,sunny-day,Sunny Day,Fire,status,,,5
combusken,256,swagger,Swagger,Normal,status,,85.0,15
combusken,256,swift,Swift,Normal,special,60.0,,20
combusken,256,swords-dance,Swords Dance,Normal,status,,,20
combusken,256,take-down,Take Down,Normal,physical,90.0,85.0,20
combusken,256,temper-flare,Temper femalelare,Fire,physical,75.0,100.0,10
combusken,256,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
combusken,256,thief,Thief,Dark,physical,60.0,100.0,25
combusken,256,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
combusken,256,toxic,Toxic,Poison,status,,90.0,10
combusken,256,uproar,Uproar,Normal,special,90.0,100.0,10
combusken,256,vacuum-wave,Vacuum Wave,Fighting,special,40.0,100.0,30
combusken,256,will-o-wisp,Will O Wisp,Fire,status,,85.0,15
combusken,256,work-up,Work Up,Normal,status,,,30
blaziken,257,acrobatics,Acrobatics,Flying,physical,55.0,100.0,15
blaziken,257,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
blaziken,257,agility,Agility,Psychic,status,,,30
blaziken,257,assurance,Assurance,Dark,physical,60.0,100.0,10
blaziken,257,attract,Attract,Normal,status,,100.0,15
blaziken,257,aura-sphere,Aura Sphere,Fighting,special,80.0,,20
blaziken,257,baton-pass,Baton Pass,Normal,status,,,40
blaziken,257,blast-burn,Blast Burn,Fire,special,150.0,90.0,5
blaziken,257,blaze-kick,Blaze Kick,Fire,physical,85.0,90.0,10
blaziken,257,body-slam,Body Slam,Normal,physical,85.0,100.0,15
blaziken,257,bounce,Bounce,Flying,physical,85.0,85.0,5
blaziken,257,brave-bird,Brave Bird,Flying,physical,120.0,100.0,15
blaziken,257,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
blaziken,257,bulk-up,Bulk Up,Fighting,status,,,20
blaziken,257,bulldoze,Bulldoze,Ground,physical,60.0,100.0,20
blaziken,257,captivate,Captivate,Normal,status,,100.0,20
blaziken,257,close-combat,Close Combat,Fighting,physical,120.0,100.0,5
blaziken,257,coaching,Coaching,Fighting,status,,,10
blaziken,257,confide,Confide,Normal,status,,,20
blaziken,257,counter,Counter,Fighting,physical,,100.0,20
blaziken,257,crush-claw,Crush Claw,Normal,physical,75.0,95.0,10
blaziken,257,curse,Curse,Ghost,status,,,10
blaziken,257,cut,Cut,Normal,physical,50.0,95.0,30
blaziken,257,defog,Defog,Flying,status,,,15
blaziken,257,detect,Detect,Fighting,status,,,5
blaziken,257,dig,Dig,Ground,physical,80.0,100.0,10
blaziken,257,double-edge,Double Edge,Normal,physical,120.0,100.0,15
blaziken,257,double-kick,Double Kick,Fighting,physical,30.0,100.0,30
blaziken,257,double-team,Double Team,Normal,status,,,15
blaziken,257,dual-chop,Dual Chop,Dragon,physical,40.0,90.0,15
blaziken,257,dynamic-punch,Dynamic Punch,Fighting,physical,100.0,50.0,5
blaziken,257,earthquake,Earthquake,Ground,physical,100.0,100.0,10
blaziken,257,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
blaziken,257,ember,Ember,Fire,special,40.0,100.0,25
blaziken,257,endure,Endure,Normal,status,,,10
blaziken,257,facade,Facade,Normal,physical,70.0,100.0,20
blaziken,257,feather-dance,Feather Dance,Flying,status,,100.0,15
blaziken,257,feint,Feint,Normal,physical,30.0,100.0,10
blaziken,257,fire-blast,Fire Blast,Fire,special,110.0,85.0,5
blaziken,257,fire-pledge,Fire Pledge,Fire,special,80.0,100.0,10
blaziken,257,fire-punch,Fire Punch,Fire,physical,75.0,100.0,15
blaziken,257,fire-spin,Fire Spin,Fire,special,35.0,85.0,15
blaziken,257,flame-charge,Flame Charge,Fire,physical,50.0,100.0,20
blaziken,257,flamethrower,Flamethrower,Fire,special,90.0,100.0,15
blaziken,257,flare-blitz,Flare Blitz,Fire,physical,120.0,100.0,15
blaziken,257,fling,Fling,Dark,physical,,100.0,10
blaziken,257,focus-blast,Focus Blast,Fighting,special,120.0,70.0,5
blaziken,257,focus-energy,Focus Energy,Normal,status,,,30
blaziken,257,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
blaziken,257,frustration,Frustration,Normal,physical,,100.0,20
blaziken,257,fury-cutter,Fury Cutter,Bug,physical,40.0,95.0,20
blaziken,257,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
blaziken,257,growl,Growl,Normal,status,,100.0,40
blaziken,257,headbutt,Headbutt,Normal,physical,70.0,100.0,15
blaziken,257,heat-crash,Heat Crash,Fire,physical,,100.0,10
blaziken,257,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
blaziken,257,helping-hand,Helping Hand,Normal,status,,,20
blaziken,257,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
blaziken,257,high-jump-kick,High Jump Kick,Fighting,physical,130.0,90.0,10
blaziken,257,hone-claws,Hone Claws,Dark,status,,,15
blaziken,257,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
blaziken,257,incinerate,Incinerate,Fire,special,60.0,100.0,15
blaziken,257,knock-off,Knock Off,Dark,physical,65.0,100.0,20
blaziken,257,laser-focus,Laser femaleocus,Normal,status,,,30
blaziken,257,last-resort,Last Resort,Normal,physical,140.0,100.0,5
blaziken,257,low-kick,Low Kick,Fighting,physical,,100.0,20
blaziken,257,low-sweep,Low Sweep,Fighting,physical,65.0,100.0,20
blaziken,257,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
blaziken,257,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
blaziken,257,mimic,Mimic,Normal,status,,,10
blaziken,257,mirror-move,Mirror maleove,Flying,status,,,20
blaziken,257,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
blaziken,257,natural-gift,Natural Gift,Normal,physical,,100.0,15
blaziken,257,night-slash,Night Slash,Dark,physical,70.0,100.0,15
blaziken,257,overheat,Overheat,Fire,special,130.0,90.0,5
blaziken,257,peck,Peck,Flying,physical,35.0,100.0,35
blaziken,257,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
blaziken,257,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
blaziken,257,protect,Protect,Normal,status,,,10
blaziken,257,quick-attack,Quick Attack,Normal,physical,40.0,100.0,30
blaziken,257,rest,Rest,Psychic,status,,,5
blaziken,257,return,Return,Normal,physical,,100.0,20
blaziken,257,revenge,Revenge,Fighting,physical,60.0,100.0,10
blaziken,257,reversal,Reversal,Fighting,physical,,100.0,15
blaziken,257,roar,Roar,Normal,status,,,20
blaziken,257,rock-climb,Rock Climb,Normal,physical,90.0,85.0,20
blaziken,257,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
blaziken,257,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
blaziken,257,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
blaziken,257,role-play,Role Play,Psychic,status,,,10
blaziken,257,round,Round,Normal,special,60.0,100.0,15
blaziken,257,sand-attack,Sand Attack,Ground,status,,100.0,15
blaziken,257,scorching-sands,Scorching Sands,Ground,special,70.0,100.0,10
blaziken,257,scratch,Scratch,Normal,physical,40.0,100.0,35
blaziken,257,secret-power,Secret Power,Normal,physical,70.0,100.0,20
blaziken,257,seismic-toss,Seismic Toss,Fighting,physical,,100.0,20
blaziken,257,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
blaziken,257,sky-uppercut,Sky Uppercut,Fighting,physical,85.0,90.0,15
blaziken,257,slash,Slash,Normal,physical,70.0,100.0,20
blaziken,257,sleep-talk,Sleep Talk,Normal,status,,,10
blaziken,257,snore,Snore,Normal,special,50.0,100.0,15
blaziken,257,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
blaziken,257,stone-edge,Stone Edge,Rock,physical,100.0,80.0,5
blaziken,257,strength,Strength,Normal,physical,80.0,100.0,15
blaziken,257,substitute,Substitute,Normal,status,,,10
blaziken,257,sunny-day,Sunny Day,Fire,status,,,5
blaziken,257,superpower,Superpower,Fighting,physical,120.0,100.0,5
blaziken,257,swagger,Swagger,Normal,status,,85.0,15
blaziken,257,swift,Swift,Normal,special,60.0,,20
blaziken,257,swords-dance,Swords Dance,Normal,status,,,20
blaziken,257,take-down,Take Down,Normal,physical,90.0,85.0,20
blaziken,257,temper-flare,Temper femalelare,Fire,physical,75.0,100.0,10
blaziken,257,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
blaziken,257,thief,Thief,Dark,physical,60.0,100.0,25
blaziken,257,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
blaziken,257,toxic,Toxic,Poison,status,,90.0,10
blaziken,257,u-turn,U Turn,Bug,physical,70.0,100.0,20
blaziken,257,upper-hand,Upper Hand,Fighting,physical,65.0,100.0,15
blaziken,257,uproar,Uproar,Normal,special,90.0,100.0,10
blaziken,257,vacuum-wave,Vacuum Wave,Fighting,special,40.0,100.0,30
blaziken,257,will-o-wisp,Will O Wisp,Fire,status,,85.0,15
blaziken,257,work-up,Work Up,Normal,status,,,30
mudkip,258,amnesia,Amnesia,Psychic,status,,,20
mudkip,258,ancient-power,Ancient Power,Rock,special,60.0,100.0,5
mudkip,258,aqua-tail,Aqua Tail,Water,physical,90.0,90.0,10
mudkip,258,attract,Attract,Normal,status,,100.0,15
mudkip,258,avalanche,Avalanche,Ice,physical,60.0,100.0,10
mudkip,258,barrier,Barrier,Psychic,status,,,20
mudkip,258,bide,Bide,Normal,physical,,,10
mudkip,258,bite,Bite,Dark,physical,60.0,100.0,25
mudkip,258,blizzard,Blizzard,Ice,special,110.0,70.0,5
mudkip,258,body-slam,Body Slam,Normal,physical,85.0,100.0,15
mudkip,258,captivate,Captivate,Normal,status,,100.0,20
mudkip,258,chilling-water,Chilling Water,Water,special,50.0,100.0,20
mudkip,258,confide,Confide,Normal,status,,,20
mudkip,258,counter,Counter,Fighting,physical,,100.0,20
mudkip,258,curse,Curse,Ghost,status,,,10
mudkip,258,defense-curl,Defense Curl,Normal,status,,,40
mudkip,258,dig,Dig,Ground,physical,80.0,100.0,10
mudkip,258,dive,Dive,Water,physical,80.0,100.0,10
mudkip,258,double-edge,Double Edge,Normal,physical,120.0,100.0,15
mudkip,258,double-team,Double Team,Normal,status,,,15
mudkip,258,earth-power,Earth Power,Ground,special,90.0,100.0,10
mudkip,258,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
mudkip,258,endeavor,Endeavor,Normal,physical,,100.0,5
mudkip,258,endure,Endure,Normal,status,,,10
mudkip,258,facade,Facade,Normal,physical,70.0,100.0,20
mudkip,258,foresight,Foresight,Normal,status,,,40
mudkip,258,frustration,Frustration,Normal,physical,,100.0,20
mudkip,258,growl,Growl,Normal,status,,100.0,40
mudkip,258,hail,Hail,Ice,status,,,10
mudkip,258,headbutt,Headbutt,Normal,physical,70.0,100.0,15
mudkip,258,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
mudkip,258,hydro-pump,Hydro Pump,Water,special,110.0,80.0,5
mudkip,258,ice-ball,Ice Ball,Ice,physical,30.0,90.0,20
mudkip,258,ice-beam,Ice Beam,Ice,special,90.0,100.0,10
mudkip,258,icy-wind,Icy Wind,Ice,special,55.0,95.0,15
mudkip,258,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
mudkip,258,liquidation,Liquidation,Water,physical,85.0,100.0,10
mudkip,258,low-kick,Low Kick,Fighting,physical,,100.0,20
mudkip,258,mimic,Mimic,Normal,status,,,10
mudkip,258,mirror-coat,Mirror Coat,Psychic,special,,100.0,20
mudkip,258,mud-bomb,Mud Bomb,Ground,special,65.0,85.0,10
mudkip,258,mud-shot,Mud Shot,Ground,special,55.0,95.0,15
mudkip,258,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
mudkip,258,mud-sport,Mud Sport,Ground,status,,,15
mudkip,258,muddy-water,Muddy Water,Water,special,90.0,85.0,10
mudkip,258,natural-gift,Natural Gift,Normal,physical,,100.0,15
mudkip,258,protect,Protect,Normal,status,,,10
mudkip,258,rain-dance,Rain Dance,Water,status,,,5
mudkip,258,refresh,Refresh,Normal,status,,,20
mudkip,258,rest,Rest,Psychic,status,,,5
mudkip,258,return,Return,Normal,physical,,100.0,20
mudkip,258,roar,Roar,Normal,status,,,20
mudkip,258,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
mudkip,258,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
mudkip,258,rock-throw,Rock Throw,Rock,physical,50.0,90.0,15
mudkip,258,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
mudkip,258,rollout,Rollout,Rock,physical,30.0,90.0,20
mudkip,258,round,Round,Normal,special,60.0,100.0,15
mudkip,258,scald,Scald,Water,special,80.0,100.0,15
mudkip,258,screech,Screech,Normal,status,,85.0,40
mudkip,258,secret-power,Secret Power,Normal,physical,70.0,100.0,20
mudkip,258,sleep-talk,Sleep Talk,Normal,status,,,10
mudkip,258,sludge,Sludge,Poison,special,65.0,100.0,20
mudkip,258,sludge-wave,Sludge Wave,Poison,special,95.0,100.0,10
mudkip,258,snore,Snore,Normal,special,50.0,100.0,15
mudkip,258,stomp,Stomp,Normal,physical,65.0,100.0,20
mudkip,258,strength,Strength,Normal,physical,80.0,100.0,15
mudkip,258,substitute,Substitute,Normal,status,,,10
mudkip,258,superpower,Superpower,Fighting,physical,120.0,100.0,5
mudkip,258,supersonic,Supersonic,Normal,status,,55.0,20
mudkip,258,surf,Surf,Water,special,90.0,100.0,15
mudkip,258,swagger,Swagger,Normal,status,,85.0,15
mudkip,258,tackle,Tackle,Normal,physical,40.0,100.0,35
mudkip,258,take-down,Take Down,Normal,physical,90.0,85.0,20
mudkip,258,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
mudkip,258,toxic,Toxic,Poison,status,,90.0,10
mudkip,258,uproar,Uproar,Normal,special,90.0,100.0,10
mudkip,258,water-gun,Water Gun,Water,special,40.0,100.0,25
mudkip,258,water-pledge,Water Pledge,Water,special,80.0,100.0,10
mudkip,258,water-pulse,Water Pulse,Water,special,60.0,100.0,20
mudkip,258,waterfall,Waterfall,Water,physical,80.0,100.0,15
mudkip,258,whirlpool,Whirlpool,Water,special,35.0,85.0,15
mudkip,258,wide-guard,Wide Guard,Rock,status,,,10
mudkip,258,work-up,Work Up,Normal,status,,,30
mudkip,258,yawn,Yawn,Normal,status,,,10
marshtomp,259,amnesia,Amnesia,Psychic,status,,,20
marshtomp,259,ancient-power,Ancient Power,Rock,special,60.0,100.0,5
marshtomp,259,aqua-tail,Aqua Tail,Water,physical,90.0,90.0,10
marshtomp,259,attract,Attract,Normal,status,,100.0,15
marshtomp,259,avalanche,Avalanche,Ice,physical,60.0,100.0,10
marshtomp,259,bide,Bide,Normal,physical,,,10
marshtomp,259,bite,Bite,Dark,physical,60.0,100.0,25
marshtomp,259,blizzard,Blizzard,Ice,special,110.0,70.0,5
marshtomp,259,body-slam,Body Slam,Normal,physical,85.0,100.0,15
marshtomp,259,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
marshtomp,259,bulldoze,Bulldoze,Ground,physical,60.0,100.0,20
marshtomp,259,captivate,Captivate,Normal,status,,100.0,20
marshtomp,259,chilling-water,Chilling Water,Water,special,50.0,100.0,20
marshtomp,259,confide,Confide,Normal,status,,,20
marshtomp,259,counter,Counter,Fighting,physical,,100.0,20
marshtomp,259,curse,Curse,Ghost,status,,,10
marshtomp,259,defense-curl,Defense Curl,Normal,status,,,40
marshtomp,259,dig,Dig,Ground,physical,80.0,100.0,10
marshtomp,259,dive,Dive,Water,physical,80.0,100.0,10
marshtomp,259,double-edge,Double Edge,Normal,physical,120.0,100.0,15
marshtomp,259,double-team,Double Team,Normal,status,,,15
marshtomp,259,dynamic-punch,Dynamic Punch,Fighting,physical,100.0,50.0,5
marshtomp,259,earth-power,Earth Power,Ground,special,90.0,100.0,10
marshtomp,259,earthquake,Earthquake,Ground,physical,100.0,100.0,10
marshtomp,259,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
marshtomp,259,endeavor,Endeavor,Normal,physical,,100.0,5
marshtomp,259,endure,Endure,Normal,status,,,10
marshtomp,259,facade,Facade,Normal,physical,70.0,100.0,20
marshtomp,259,fling,Fling,Dark,physical,,100.0,10
marshtomp,259,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
marshtomp,259,foresight,Foresight,Normal,status,,,40
marshtomp,259,frustration,Frustration,Normal,physical,,100.0,20
marshtomp,259,growl,Growl,Normal,status,,100.0,40
marshtomp,259,hail,Hail,Ice,status,,,10
marshtomp,259,headbutt,Headbutt,Normal,physical,70.0,100.0,15
marshtomp,259,helping-hand,Helping Hand,Normal,status,,,20
marshtomp,259,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
marshtomp,259,hydro-pump,Hydro Pump,Water,special,110.0,80.0,5
marshtomp,259,ice-beam,Ice Beam,Ice,special,90.0,100.0,10
marshtomp,259,ice-punch,Ice Punch,Ice,physical,75.0,100.0,15
marshtomp,259,icy-wind,Icy Wind,Ice,special,55.0,95.0,15
marshtomp,259,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
marshtomp,259,liquidation,Liquidation,Water,physical,85.0,100.0,10
marshtomp,259,low-kick,Low Kick,Fighting,physical,,100.0,20
marshtomp,259,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
marshtomp,259,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
marshtomp,259,mimic,Mimic,Normal,status,,,10
marshtomp,259,mirror-coat,Mirror Coat,Psychic,special,,100.0,20
marshtomp,259,mud-bomb,Mud Bomb,Ground,special,65.0,85.0,10
marshtomp,259,mud-shot,Mud Shot,Ground,special,55.0,95.0,15
marshtomp,259,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
marshtomp,259,mud-sport,Mud Sport,Ground,status,,,15
marshtomp,259,muddy-water,Muddy Water,Water,special,90.0,85.0,10
marshtomp,259,natural-gift,Natural Gift,Normal,physical,,100.0,15
marshtomp,259,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
marshtomp,259,protect,Protect,Normal,status,,,10
marshtomp,259,rain-dance,Rain Dance,Water,status,,,5
marshtomp,259,rest,Rest,Psychic,status,,,5
marshtomp,259,return,Return,Normal,physical,,100.0,20
marshtomp,259,roar,Roar,Normal,status,,,20
marshtomp,259,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
marshtomp,259,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
marshtomp,259,rock-throw,Rock Throw,Rock,physical,50.0,90.0,15
marshtomp,259,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
marshtomp,259,rollout,Rollout,Rock,physical,30.0,90.0,20
marshtomp,259,round,Round,Normal,special,60.0,100.0,15
marshtomp,259,sand-tomb,Sand Tomb,Ground,physical,35.0,85.0,15
marshtomp,259,scald,Scald,Water,special,80.0,100.0,15
marshtomp,259,screech,Screech,Normal,status,,85.0,40
marshtomp,259,secret-power,Secret Power,Normal,physical,70.0,100.0,20
marshtomp,259,seismic-toss,Seismic Toss,Fighting,physical,,100.0,20
marshtomp,259,sleep-talk,Sleep Talk,Normal,status,,,10
marshtomp,259,sludge,Sludge,Poison,special,65.0,100.0,20
marshtomp,259,sludge-wave,Sludge Wave,Poison,special,95.0,100.0,10
marshtomp,259,snore,Snore,Normal,special,50.0,100.0,15
marshtomp,259,stealth-rock,Stealth Rock,Rock,status,,,20
marshtomp,259,stomp,Stomp,Normal,physical,65.0,100.0,20
marshtomp,259,strength,Strength,Normal,physical,80.0,100.0,15
marshtomp,259,substitute,Substitute,Normal,status,,,10
marshtomp,259,superpower,Superpower,Fighting,physical,120.0,100.0,5
marshtomp,259,supersonic,Supersonic,Normal,status,,55.0,20
marshtomp,259,surf,Surf,Water,special,90.0,100.0,15
marshtomp,259,swagger,Swagger,Normal,status,,85.0,15
